,0,1,2,3,4,5,6,7,8,9,10,11
DecisionTree2 (ERM) err,0.007701174287667034,0.009163746499324832,0.020398597056846435,0.11862373476099972,0.02564645330741233,0.12078251276599333,0.0291664049733511,0.04191678270042021,0.011551999120178125,0.010277714660343773,0.010930412136256451,0.010779478579130586
DecisionTree2 (G-ERM) err,0.007701174287667034,0.009163746499324832,0.020394296553982616,0.11231713782180619,0.02512758811724808,0.12078251276599333,0.028447089747395016,0.04265150136225193,0.011551999120178125,0.010277714660343773,0.010930412136256451,0.010779478579130586
DecisionTree2 (PREP) err,0.007589823156768427,0.009151387401744537,0.019882618520239925,0.10881400039555325,0.02512758811724808,0.12078251276599333,0.028447089747395016,0.04220023953278912,0.011360932545564806,0.010141034108006264,0.010834015631852822,0.010567532767612242
DecisionTree4 (ERM) err,0.007600594563234142,0.009095667872596885,0.019959693737925166,0.10104693427984429,0.02532563186365816,0.18402657631320496,0.028519381389427334,0.04370494234096156,0.011483822261086074,0.01007874883683979,0.010904725630760226,0.010534041024049479
DecisionTree4 (G-ERM) err,0.007600594563234142,0.009098484699291559,0.019354512776360244,0.10881400039555325,0.024787335983863512,0.12078251276599333,0.02777968420719218,0.04282471798176568,0.011311241946508177,0.010201286244962415,0.010877064130761782,0.010251064172834057
DecisionTree4 (PREP) err,0.0073993889080661845,0.008879485169419749,0.019354512776360244,0.10881400039555325,0.024787335983863512,0.09867869734513976,0.02777968420719218,0.04191678270042021,0.01109881318486522,0.009862954150860193,0.010778069561115988,0.010087929039215793
DecisionTree8 (ERM) err,0.007341884076340066,0.008739489749626184,0.01924742690834924,0.09675077529802137,0.025009472990529302,0.18402657631320496,0.02796162312753292,0.040574167042542464,0.011012784717062296,0.009783919685980635,0.010625246457392157,0.010077142574968528
DecisionTree8 (G-ERM) err,0.007341884076340066,0.008687398578960392,0.0192318138211941,0.11558368185276044,0.02483018381839308,0.12078251276599333,0.02781689213071792,0.04339887087011818,0.011062602580754977,0.009755922957739083,0.010595670321673079,0.010007763067726827
DecisionTree8 (PREP) err,0.007285661428918622,0.008687398578960392,0.01915255566857993,0.10881400039555325,0.02459518650237652,0.12078251276599333,0.02777968420719218,0.04023695045165904,0.010926105081964288,0.009708520823201283,0.010543030189828217,0.00999849604775263
DecisionTree16 (ERM) err,0.007494176038503109,0.009031419895296738,0.019413986071889877,0.11558368185276044,0.0254976403176565,0.1399541226475281,0.027742063533907124,0.04121735680028005,0.011264361843739912,0.009976475023961928,0.010663514860215217,0.010459185706692575
DecisionTree16 (G-ERM) err,0.007494176038503109,0.009048716320783884,0.019571187417209257,0.11862373476099972,0.0254976403176565,0.12078251276599333,0.028099854541141778,0.043778997917223506,0.011214482824187966,0.009987783396256833,0.01073645146260771,0.010538442929700187
DecisionTree16 (PREP) err,0.00747906757303779,0.009021274923285028,0.019223977557223604,0.11862373476099972,0.025441758240477563,0.04136866703140784,0.027908115011207657,0.042012339211260075,0.011212465287261053,0.009976475023961928,0.010679725805703977,0.010405093950572486
DecisionTree (ERM) err,0.007707597323007576,0.009425754291796429,0.019536271028344765,0.12405646265475656,0.025866765450226425,0.15669590418318963,0.028182983221597457,0.04290978396249334,0.011536482122167402,0.010304011896797804,0.010943129613955216,0.010785842643947274
DecisionTree (G-ERM) err,0.007707597323007576,0.009407463911106806,0.019413986071889877,0.10506213222514146,0.026002576431595037,0.12078251276599333,0.028372361897055276,0.04413468161175771,0.01148026007542241,0.010194972055169338,0.010994709711973916,0.010811037865259887
DecisionTree (PREP) err,0.007642306785212383,0.00932753765592692,0.019223977557223604,0.09215221624110036,0.02584878808703922,0.12078251276599333,0.028326349545652385,0.042993827887934655,0.01148026007542241,0.010184822190594578,0.010847357458758367,0.010694346306919789
RandomForest2 (ERM) err,0.007701174287667034,0.009163746499324832,0.020398597056846435,0.11862373476099972,0.02564645330741233,0.12078251276599333,0.0291664049733511,0.04191678270042021,0.011551999120178125,0.010277714660343773,0.010930412136256451,0.010779478579130586
RandomForest2 (G-ERM) err,0.007701174287667034,0.009163746499324832,0.020394296553982616,0.11231713782180619,0.02512758811724808,0.1399541226475281,0.028447089747395016,0.04265150136225193,0.011551999120178125,0.010277714660343773,0.010930412136256451,0.010779478579130586
RandomForest2 (PREP) err,0.007589823156768427,0.009151387401744537,0.019882618520239925,0.10881400039555325,0.02512758811724808,0.12078251276599333,0.028447089747395016,0.04220023953278912,0.011360932545564806,0.010141034108006264,0.010834015631852822,0.010567532767612242
RandomForest4 (ERM) err,0.007600594563234142,0.009095667872596885,0.019959693737925166,0.10104693427984429,0.02532563186365816,0.18402657631320496,0.028519381389427334,0.04370494234096156,0.011483822261086074,0.01007874883683979,0.010904725630760226,0.010534041024049479
RandomForest4 (G-ERM) err,0.007600594563234142,0.009098484699291559,0.019354512776360244,0.10881400039555325,0.024787335983863512,0.09867869734513976,0.02777968420719218,0.04282471798176568,0.011311241946508177,0.010201286244962415,0.010877064130761782,0.010251064172834057
RandomForest4 (PREP) err,0.0073993889080661845,0.008879485169419749,0.019354512776360244,0.10881400039555325,0.024787335983863512,0.09867869734513976,0.02777968420719218,0.04191678270042021,0.01109881318486522,0.009862954150860193,0.010778069561115988,0.010087929039215793
RandomForest8 (ERM) err,0.007341884076340066,0.008739489749626184,0.01924742690834924,0.09675077529802137,0.025009472990529302,0.18402657631320496,0.02796162312753292,0.040574167042542464,0.011012784717062296,0.009783919685980635,0.010625246457392157,0.010077142574968528
RandomForest8 (G-ERM) err,0.007341884076340066,0.008690682055545101,0.01924742690834924,0.11231713782180619,0.02481596300923078,0.1399541226475281,0.02777968420719218,0.04331987161245049,0.011047541748843592,0.009754357851129325,0.010597529515848303,0.010004060141610677
RandomForest8 (PREP) err,0.007286974323974682,0.008687398578960392,0.019168566910280516,0.10881400039555325,0.02461034366274245,0.1399541226475281,0.027742063533907124,0.04023695045165904,0.010919321045873287,0.009716485919902595,0.010541129269550031,0.010004060141610677
RandomForest16 (ERM) err,0.007475559485825567,0.009000861916943853,0.01936201494003653,0.10881400039555325,0.02545305051637259,0.1399541226475281,0.02781689213071792,0.041007520819150156,0.011230560978603032,0.009955105387324359,0.010649009728197267,0.010422245990559686
RandomForest16 (G-ERM) err,0.007475559485825567,0.009077278726254023,0.019585021379643408,0.10881400039555325,0.0254976403176565,0.12078251276599333,0.02796162312753292,0.043852075921865796,0.01119829406614714,0.009969375975516392,0.010706492790818811,0.010522253398148829
RandomForest16 (PREP) err,0.0074643971039983215,0.009003788136034974,0.01915255566857993,0.10881400039555325,0.025418999460488756,0.0727766710890126,0.027853688662254517,0.04229259436093169,0.011196262672179602,0.00995223964436065,0.010649009728197267,0.0103925318251471
RandomForest (ERM) err,0.007295484573929534,0.008760383011559597,0.01877969505567817,0.07624462233459263,0.025178523907188388,0.0727766710890126,0.027665578385990097,0.03890725812438761,0.010935124428319287,0.00972600975240262,0.010450137629564482,0.010112920817058058
RandomForest (G-ERM) err,0.007295484573929534,0.008785886890254113,0.01882408410488301,0.10881400039555325,0.025216100084753168,0.09867869734513976,0.027527708932839845,0.04079314315987653,0.010935124428319287,0.009811586314881993,0.010458008239385752,0.010169124255307138
RandomForest (PREP) err,0.007290907204303532,0.008760383011559597,0.01877969505567817,0.07624462233459263,0.025178523907188388,0.0727766710890126,0.027527708932839845,0.03890725812438761,0.010910249573377384,0.009732338244400118,0.010438287123958778,0.01011114386507328
XGBoost (ERM) err,0.00716767582141678,0.00857009971957376,0.018832898837489398,0.09675077529802137,0.02468518501301492,0.09867869734513976,0.02651477233484828,0.039034386307654434,0.010729713236430988,0.009560635937792272,0.010279282362857328,0.009919365689380732
XGBoost (G-ERM) err,0.00716767582141678,0.008614212045160996,0.018761791756162494,0.12144568675020656,0.024928007307686517,0.09867869734513976,0.027760925550068816,0.04210682296643303,0.01069565738440234,0.009516289956226331,0.010222056232735033,0.009979864738450694
XGBoost (PREP) err,0.007125943163133114,0.008532262833025439,0.018482950521530706,0.10104693427984429,0.024743930565205796,0.09867869734513976,0.02653974896512218,0.038385759404889586,0.01069565738440234,0.009483412486955167,0.010187601454229117,0.009888608674697846
MLP (ERM) err,0.007457897445393158,0.008937128625789825,0.019286113881583855,0.11558368185276044,0.025464284800017056,0.09867869734513976,0.028326349545652385,0.04000621329411669,0.011144911257492285,0.009972218489852414,0.010710038089261742,0.010320477680779816
MLP (G-ERM) err,0.007457897445393158,0.008963999087077762,0.01984601206350206,0.11558368185276044,0.025893313026326248,0.12078251276599333,0.028247691985473777,0.04511322511474947,0.01119829406614714,0.009970797715437296,0.010720640740179754,0.010232534215116829
MLP (PREP) err,0.00742619582897458,0.008873344341364664,0.019223977557223604,0.11231713782180619,0.025464284800017056,0.12078251276599333,0.028247691985473777,0.04068423355222617,0.011109365282379602,0.009920459524583758,0.010710038089261742,0.010232534215116829
